category,from_dish,to_dish,E_reduction_pct,H_change,E_from,E_to,H_from,H_to
Soup/Stew,chili,tom_yum,69.93728900172091,0.01009345217129809,0.5128898796778169,0.1541886022669634,7.075906547828702,7.086
Soup/Stew,chili,borscht,55.16286253116909,0.4519838988342002,0.5128898796778169,0.2299651404148642,7.075906547828702,7.527890446662902
Soup/Stew,chili,callaloo,76.69023057350933,0.3496779450313152,0.5128898796778169,0.1195534483647046,7.075906547828702,7.425584492860017
Soup/Stew,chili,sancocho,65.99114291226684,0.4338004033222882,0.5128898796778169,0.1744279861970753,7.075906547828702,7.50970695115099
Soup/Stew,sancocho,minestrone,31.430260384414986,-0.8717069511509905,0.1744279861970753,0.1196048159520431,7.50970695115099,6.638
Soup/Stew,sancocho,miso_soup,37.479676676720345,-0.5447069511509905,0.1744279861970753,0.1090529409366971,7.50970695115099,6.965
Soup/Stew,sancocho,callaloo,31.459709550491162,-0.08412245829097298,0.1744279861970753,0.1195534483647046,7.50970695115099,7.425584492860017
Salad/Cold/Side,baba_ganoush,caesar_salad,76.9998802336401,-0.7480000000000002,0.2283327510889237,0.0525168062162769,7.495,6.747
Salad/Cold/Side,baba_ganoush,caprese,51.01496423089639,-0.359,0.2283327510889237,0.1118488797934876,7.495,7.136
Salad/Cold/Side,baba_ganoush,coleslaw,94.2205338914422,-0.7910000000000004,0.2283327510889237,0.013196413963922,7.495,6.704
Salad/Cold/Side,baba_ganoush,guacamole,84.79733690176272,-0.5650000000000004,0.2283327510889237,0.0347126588909858,7.495,6.93
Salad/Cold/Side,baba_ganoush,hummus,58.13123757478665,-0.1479999999999997,0.2283327510889237,0.0956000970923752,7.495,7.347
Salad/Cold/Side,baba_ganoush,kimchi,95.27473992537547,-0.31700000000000017,0.2283327510889237,0.0107893163244967,7.495,7.178
Salad/Cold/Side,baba_ganoush,papaya_salad,95.25548568494658,-0.3020000000000005,0.2283327510889237,0.0108332800613693,7.495,7.193
Salad/Cold/Side,baba_ganoush,raita,87.7111707152933,-0.6360000000000001,0.2283327510889237,0.0280594219823921,7.495,6.859
Salad/Cold/Side,baba_ganoush,tabbouleh,81.47534661512326,-0.13900000000000023,0.2283327510889237,0.0422978507033765,7.495,7.356
Salad/Cold/Side,baba_ganoush,cobb_salad,56.709357975379035,-0.4112004492282866,0.2283327510889237,0.0988467138988748,7.495,7.0837995507717135
Salad/Cold/Side,baba_ganoush,fattoush,90.79016793128937,0.05224697375297449,0.2283327510889237,0.0210290629331569,7.495,7.547246973752975
Salad/Cold/Side,baba_ganoush,gado_gado,83.86490817362674,-0.2108710569948764,0.2283327510889237,0.0368416990578821,7.495,7.284128943005124
Salad/Cold/Side,baba_ganoush,nicoise_salad,72.25986907554368,-0.12374226335068794,0.2283327510889237,0.0633398040954804,7.495,7.371257736649312
Salad/Cold/Side,baba_ganoush,rojak,98.7496112549364,-0.41005129520709716,0.2283327510889237,0.00285504702091,7.495,7.084948704792903
Salad/Cold/Side,baba_ganoush,som_tam,98.42897873207791,-0.34210689551300444,0.2283327510889237,0.0035871560812386,7.495,7.152893104486996
Salad/Cold/Side,baba_ganoush,tzatziki,85.61103374005896,-0.3406181023120878,0.2283327510889237,0.0328547225145804,7.495,7.154381897687912
Salad/Cold/Side,bruschetta,caesar_salad,76.1367168746217,-0.5570000000000004,0.2200736836601747,0.0525168062162769,7.304,6.747
Salad/Cold/Side,bruschetta,caprese,49.17662215069827,-0.16800000000000015,0.2200736836601747,0.1118488797934876,7.304,7.136
Salad/Cold/Side,bruschetta,coleslaw,94.00363835218974,-0.6000000000000005,0.2200736836601747,0.013196413963922,7.304,6.704
Salad/Cold/Side,bruschetta,guacamole,84.22680153589508,-0.37400000000000055,0.2200736836601747,0.0347126588909858,7.304,6.93
Salad/Cold/Side,bruschetta,hummus,56.55995959971505,0.04300000000000015,0.2200736836601747,0.0956000970923752,7.304,7.347
Salad/Cold/Side,bruschetta,kimchi,95.09740731147257,-0.12600000000000033,0.2200736836601747,0.0107893163244967,7.304,7.178
Salad/Cold/Side,bruschetta,papaya_salad,95.0774304854653,-0.11100000000000065,0.2200736836601747,0.0108332800613693,7.304,7.193
Salad/Cold/Side,bruschetta,raita,87.24998758792086,-0.4450000000000003,0.2200736836601747,0.0280594219823921,7.304,6.859
Salad/Cold/Side,bruschetta,tabbouleh,80.78014145085587,0.0519999999999996,0.2200736836601747,0.0422978507033765,7.304,7.356
Salad/Cold/Side,bruschetta,cobb_salad,55.084718783774136,-0.22020044922828674,0.2200736836601747,0.0988467138988748,7.304,7.0837995507717135
Salad/Cold/Side,bruschetta,fattoush,90.44453540132096,0.24324697375297433,0.2200736836601747,0.0210290629331569,7.304,7.547246973752975
Salad/Cold/Side,bruschetta,gado_gado,83.25938001984329,-0.019871056994876568,0.2200736836601747,0.0368416990578821,7.304,7.284128943005124
Salad/Cold/Side,bruschetta,nicoise_salad,71.21881951442857,0.0672577366493119,0.2200736836601747,0.0633398040954804,7.304,7.371257736649312
Salad/Cold/Side,bruschetta,rojak,98.70268585801536,-0.21905129520709732,0.2200736836601747,0.00285504702091,7.304,7.084948704792903
Salad/Cold/Side,bruschetta,som_tam,98.37002043062192,-0.1511068955130046,0.2200736836601747,0.0035871560812386,7.304,7.152893104486996
Salad/Cold/Side,bruschetta,tzatziki,85.07103531501168,-0.14961810231208794,0.2200736836601747,0.0328547225145804,7.304,7.154381897687912
Salad/Cold/Side,caesar_salad,coleslaw,74.87201733179283,-0.04300000000000015,0.0525168062162769,0.013196413963922,6.747,6.704
Salad/Cold/Side,caesar_salad,guacamole,33.90180897895679,0.18299999999999983,0.0525168062162769,0.0347126588909858,6.747,6.93
Salad/Cold/Side,caesar_salad,kimchi,79.45549795990317,0.43100000000000005,0.0525168062162769,0.0107893163244967,6.747,7.178
Salad/Cold/Side,caesar_salad,papaya_salad,79.37178430699835,0.44599999999999973,0.0525168062162769,0.0108332800613693,6.747,7.193
Salad/Cold/Side,caesar_salad,raita,46.57058567720851,0.1120000000000001,0.0525168062162769,0.0280594219823921,6.747,6.859
Salad/Cold/Side,caesar_salad,fattoush,59.95746038600645,0.8002469737529747,0.0525168062162769,0.0210290629331569,6.747,7.547246973752975
Salad/Cold/Side,caesar_salad,rojak,94.56355550420902,0.33794870479290307,0.0525168062162769,0.00285504702091,6.747,7.084948704792903
Salad/Cold/Side,caesar_salad,som_tam,93.1695083161268,0.4058931044869958,0.0525168062162769,0.0035871560812386,6.747,7.152893104486996
Salad/Cold/Side,caesar_salad,tzatziki,37.43960289725785,0.40738189768791244,0.0525168062162769,0.0328547225145804,6.747,7.154381897687912
Salad/Cold/Side,caprese,caesar_salad,53.046640866460706,-0.38900000000000023,0.1118488797934876,0.0525168062162769,7.136,6.747
Salad/Cold/Side,caprese,coleslaw,88.20156805478318,-0.4320000000000004,0.1118488797934876,0.013196413963922,7.136,6.704
Salad/Cold/Side,caprese,guacamole,68.96467898911676,-0.2060000000000004,0.1118488797934876,0.0347126588909858,7.136,6.93
Salad/Cold/Side,caprese,kimchi,90.35366617491604,0.041999999999999815,0.1118488797934876,0.0107893163244967,7.136,7.178
Salad/Cold/Side,caprese,papaya_salad,90.31435980282382,0.056999999999999496,0.1118488797934876,0.0108332800613693,7.136,7.193
Salad/Cold/Side,caprese,raita,74.91309521007304,-0.27700000000000014,0.1118488797934876,0.0280594219823921,7.136,6.859
Salad/Cold/Side,caprese,tabbouleh,62.18303591285562,0.21999999999999975,0.1118488797934876,0.0422978507033765,7.136,7.356
Salad/Cold/Side,caprese,fattoush,81.19868256885188,0.4112469737529745,0.1118488797934876,0.0210290629331569,7.136,7.547246973752975
Salad/Cold/Side,caprese,gado_gado,67.06118190373937,0.14812894300512358,0.1118488797934876,0.0368416990578821,7.136,7.284128943005124
Salad/Cold/Side,caprese,nicoise_salad,43.37019359297297,0.23525773664931204,0.1118488797934876,0.0633398040954804,7.136,7.371257736649312
Salad/Cold/Side,caprese,rojak,97.44740669179573,-0.05105129520709717,0.1118488797934876,0.00285504702091,7.136,7.084948704792903
Salad/Cold/Side,caprese,som_tam,96.79285470908448,0.016893104486995547,0.1118488797934876,0.0035871560812386,7.136,7.152893104486996
Salad/Cold/Side,caprese,tzatziki,70.62579207298116,0.018381897687912208,0.1118488797934876,0.0328547225145804,7.136,7.154381897687912
Salad/Cold/Side,coleslaw,rojak,78.36497832884385,0.3809487047929032,0.013196413963922,0.00285504702091,6.704,7.084948704792903
Salad/Cold/Side,coleslaw,som_tam,72.81719040456282,0.44889310448699593,0.013196413963922,0.0035871560812386,6.704,7.152893104486996
Salad/Cold/Side,guacamole,coleslaw,61.98385722809366,-0.22599999999999998,0.0347126588909858,0.013196413963922,6.93,6.704
Salad/Cold/Side,guacamole,kimchi,68.91820831593377,0.24800000000000022,0.0347126588909858,0.0107893163244967,6.93,7.178
Salad/Cold/Side,guacamole,papaya_salad,68.79155787117624,0.2629999999999999,0.0347126588909858,0.0108332800613693,6.93,7.193
Salad/Cold/Side,guacamole,fattoush,39.41961346378529,0.6172469737529749,0.0347126588909858,0.0210290629331569,6.93,7.547246973752975
Salad/Cold/Side,guacamole,rojak,91.7751992727604,0.15494870479290324,0.0347126588909858,0.00285504702091,6.93,7.084948704792903
Salad/Cold/Side,guacamole,som_tam,89.66614429478315,0.22289310448699595,0.0347126588909858,0.0035871560812386,6.93,7.152893104486996
Salad/Cold/Side,hummus,caesar_salad,45.0661580756224,-0.6000000000000005,0.0956000970923752,0.0525168062162769,7.347,6.747
Salad/Cold/Side,hummus,coleslaw,86.19623372226208,-0.6430000000000007,0.0956000970923752,0.013196413963922,7.347,6.704
Salad/Cold/Side,hummus,guacamole,63.689724229626975,-0.4170000000000007,0.0956000970923752,0.0347126588909858,7.347,6.93
Salad/Cold/Side,hummus,kimchi,88.71411572514269,-0.16900000000000048,0.0956000970923752,0.0107893163244967,7.347,7.178
Salad/Cold/Side,hummus,papaya_salad,88.66812859938682,-0.1540000000000008,0.0956000970923752,0.0108332800613693,7.347,7.193
Salad/Cold/Side,hummus,raita,70.64916999479695,-0.48800000000000043,0.0956000970923752,0.0280594219823921,7.347,6.859
Salad/Cold/Side,hummus,tabbouleh,55.755431228793114,0.008999999999999453,0.0956000970923752,0.0422978507033765,7.347,7.356
Salad/Cold/Side,hummus,fattoush,78.0030945859425,0.20024697375297418,0.0956000970923752,0.0210290629331569,7.347,7.547246973752975
Salad/Cold/Side,hummus,gado_gado,61.462697028138805,-0.06287105699487672,0.0956000970923752,0.0368416990578821,7.347,7.284128943005124
Salad/Cold/Side,hummus,nicoise_salad,33.74504208476143,0.024257736649311745,0.0956000970923752,0.0633398040954804,7.347,7.371257736649312
Salad/Cold/Side,hummus,rojak,97.01355217437566,-0.26205129520709747,0.0956000970923752,0.00285504702091,7.347,7.084948704792903
Salad/Cold/Side,hummus,som_tam,96.24774849572334,-0.19410689551300475,0.0956000970923752,0.0035871560812386,7.347,7.152893104486996
Salad/Cold/Side,hummus,tzatziki,65.63317034831672,-0.1926181023120881,0.0956000970923752,0.0328547225145804,7.347,7.154381897687912
Salad/Cold/Side,kimchi,rojak,73.5382026530473,-0.09305129520709698,0.0107893163244967,0.00285504702091,7.178,7.084948704792903
Salad/Cold/Side,kimchi,som_tam,66.75270264257514,-0.025106895513004268,0.0107893163244967,0.0035871560812386,7.178,7.152893104486996
Salad/Cold/Side,kimchi_jjigae,caesar_salad,69.78850920657965,-0.07000000000000028,0.1738305685587496,0.0525168062162769,6.817,6.747
Salad/Cold/Side,kimchi_jjigae,caprese,35.65638039336794,0.31899999999999995,0.1738305685587496,0.1118488797934876,6.817,7.136
Salad/Cold/Side,kimchi_jjigae,coleslaw,92.40846182962234,-0.11300000000000043,0.1738305685587496,0.013196413963922,6.817,6.704
Salad/Cold/Side,kimchi_jjigae,guacamole,80.03075110506013,0.11299999999999955,0.1738305685587496,0.0347126588909858,6.817,6.93
Salad/Cold/Side,kimchi_jjigae,hummus,45.00386331068969,0.5300000000000002,0.1738305685587496,0.0956000970923752,6.817,7.347
Salad/Cold/Side,kimchi_jjigae,kimchi,93.79319965760209,0.36099999999999977,0.1738305685587496,0.0107893163244967,6.817,7.178
Salad/Cold/Side,kimchi_jjigae,papaya_salad,93.76790851506192,0.37599999999999945,0.1738305685587496,0.0108332800613693,6.817,7.193
Salad/Cold/Side,kimchi_jjigae,raita,83.85817741089141,0.041999999999999815,0.1738305685587496,0.0280594219823921,6.817,6.859
Salad/Cold/Side,kimchi_jjigae,tabbouleh,75.66719648099117,0.5389999999999997,0.1738305685587496,0.0422978507033765,6.817,7.356
Salad/Cold/Side,kimchi_jjigae,cobb_salad,43.136172930673276,0.26679955077171336,0.1738305685587496,0.0988467138988748,6.817,7.0837995507717135
Salad/Cold/Side,kimchi_jjigae,fattoush,87.90255183106665,0.7302469737529744,0.1738305685587496,0.0210290629331569,6.817,7.547246973752975
Salad/Cold/Side,kimchi_jjigae,gado_gado,78.80597218122158,0.46712894300512353,0.1738305685587496,0.0368416990578821,6.817,7.284128943005124
Salad/Cold/Side,kimchi_jjigae,nicoise_salad,63.56233278149037,0.554257736649312,0.1738305685587496,0.0633398040954804,6.817,7.371257736649312
Salad/Cold/Side,kimchi_jjigae,rojak,98.35756907166471,0.2679487047929028,0.1738305685587496,0.00285504702091,6.817,7.084948704792903
Salad/Cold/Side,kimchi_jjigae,som_tam,97.9364066337813,0.3358931044869955,0.1738305685587496,0.0035871560812386,6.817,7.152893104486996
Salad/Cold/Side,kimchi_jjigae,tzatziki,81.09957138897784,0.33738189768791216,0.1738305685587496,0.0328547225145804,6.817,7.154381897687912
Salad/Cold/Side,papaya_salad,rojak,73.64559021149196,-0.10805129520709666,0.0108332800613693,0.00285504702091,7.193,7.084948704792903
Salad/Cold/Side,papaya_salad,som_tam,66.88762719215447,-0.04010689551300395,0.0108332800613693,0.0035871560812386,7.193,7.152893104486996
Salad/Cold/Side,raita,coleslaw,52.969758349965154,-0.15500000000000025,0.0280594219823921,0.013196413963922,6.859,6.704
Salad/Cold/Side,raita,kimchi,61.548330071563015,0.31899999999999995,0.0280594219823921,0.0107893163244967,6.859,7.178
Salad/Cold/Side,raita,papaya_salad,61.39164923579887,0.33399999999999963,0.0280594219823921,0.0108332800613693,6.859,7.193
Salad/Cold/Side,raita,rojak,89.82499702701786,0.22594870479290297,0.0280594219823921,0.00285504702091,6.859,7.084948704792903
Salad/Cold/Side,raita,som_tam,87.21585895999704,0.2938931044869957,0.0280594219823921,0.0035871560812386,6.859,7.152893104486996
Salad/Cold/Side,tabbouleh,coleslaw,68.80121863291609,-0.6520000000000001,0.0422978507033765,0.013196413963922,7.356,6.704
Salad/Cold/Side,tabbouleh,kimchi,74.49204594304499,-0.17799999999999994,0.0422978507033765,0.0107893163244967,7.356,7.178
Salad/Cold/Side,tabbouleh,papaya_salad,74.38810747775297,-0.16300000000000026,0.0422978507033765,0.0108332800613693,7.356,7.193
Salad/Cold/Side,tabbouleh,raita,33.662298401010226,-0.4969999999999999,0.0422978507033765,0.0280594219823921,7.356,6.859
Salad/Cold/Side,tabbouleh,fattoush,50.28337709017868,0.19124697375297472,0.0422978507033765,0.0210290629331569,7.356,7.547246973752975
Salad/Cold/Side,tabbouleh,rojak,93.25013689009477,-0.2710512952070969,0.0422978507033765,0.00285504702091,7.356,7.084948704792903
Salad/Cold/Side,tabbouleh,som_tam,91.51929466488885,-0.2031068955130042,0.0422978507033765,0.0035871560812386,7.356,7.152893104486996
Salad/Cold/Side,cobb_salad,caesar_salad,46.87045816211528,-0.33679955077171364,0.0988467138988748,0.0525168062162769,7.0837995507717135,6.747
Salad/Cold/Side,cobb_salad,coleslaw,86.64961793527846,-0.3797995507717138,0.0988467138988748,0.013196413963922,7.0837995507717135,6.704
Salad/Cold/Side,cobb_salad,guacamole,64.88233394738988,-0.1537995507717138,0.0988467138988748,0.0347126588909858,7.0837995507717135,6.93
Salad/Cold/Side,cobb_salad,kimchi,89.08480019322168,0.09420044922828641,0.0988467138988748,0.0107893163244967,7.0837995507717135,7.178
Salad/Cold/Side,cobb_salad,papaya_salad,89.04032351297758,0.10920044922828609,0.0988467138988748,0.0108332800613693,7.0837995507717135,7.193
Salad/Cold/Side,cobb_salad,raita,71.61319696363573,-0.22479955077171354,0.0988467138988748,0.0280594219823921,7.0837995507717135,6.859
Salad/Cold/Side,cobb_salad,tabbouleh,57.208642518304295,0.27220044922828635,0.0988467138988748,0.0422978507033765,7.0837995507717135,7.356
Salad/Cold/Side,cobb_salad,fattoush,78.72558216283174,0.46344742298126107,0.0988467138988748,0.0210290629331569,7.0837995507717135,7.547246973752975
Salad/Cold/Side,cobb_salad,gado_gado,62.72845337521991,0.20032939223341018,0.0988467138988748,0.0368416990578821,7.0837995507717135,7.284128943005124
Salad/Cold/Side,cobb_salad,nicoise_salad,35.92118382379385,0.28745818587759864,0.0988467138988748,0.0633398040954804,7.0837995507717135,7.371257736649312
Salad/Cold/Side,cobb_salad,rojak,97.11164194711536,0.0011491540211894247,0.0988467138988748,0.00285504702091,7.0837995507717135,7.084948704792903
Salad/Cold/Side,cobb_salad,som_tam,96.37099106308335,0.06909355371528214,0.0988467138988748,0.0035871560812386,7.0837995507717135,7.152893104486996
Salad/Cold/Side,cobb_salad,tzatziki,66.76194764735179,0.0705823469161988,0.0988467138988748,0.0328547225145804,7.0837995507717135,7.154381897687912
Salad/Cold/Side,fattoush,coleslaw,37.24678077255179,-0.8432469737529749,0.0210290629331569,0.013196413963922,7.547246973752975,6.704
Salad/Cold/Side,fattoush,kimchi,48.69330907044368,-0.36924697375297466,0.0210290629331569,0.0107893163244967,7.547246973752975,7.178
Salad/Cold/Side,fattoush,papaya_salad,48.484247273385286,-0.354246973752975,0.0210290629331569,0.0108332800613693,7.547246973752975,7.193
Salad/Cold/Side,fattoush,rojak,86.42332742079346,-0.46229826896007165,0.0210290629331569,0.00285504702091,7.547246973752975,7.084948704792903
Salad/Cold/Side,fattoush,som_tam,82.94191190239547,-0.39435386926597893,0.0210290629331569,0.0035871560812386,7.547246973752975,7.152893104486996
Salad/Cold/Side,gado_gado,coleslaw,64.18076717040363,-0.580128943005124,0.0368416990578821,0.013196413963922,7.284128943005124,6.704
Salad/Cold/Side,gado_gado,kimchi,70.7143899429134,-0.10612894300512377,0.0368416990578821,0.0107893163244967,7.284128943005124,7.178
Salad/Cold/Side,gado_gado,papaya_salad,70.59505848427592,-0.09112894300512409,0.0368416990578821,0.0108332800613693,7.284128943005124,7.193
Salad/Cold/Side,gado_gado,fattoush,42.92048556143386,0.2631180307478509,0.0368416990578821,0.0210290629331569,7.284128943005124,7.547246973752975
Salad/Cold/Side,gado_gado,rojak,92.25050121487494,-0.19918023821222075,0.0368416990578821,0.00285504702091,7.284128943005124,7.084948704792903
Salad/Cold/Side,gado_gado,som_tam,90.2633261413845,-0.13123583851812803,0.0368416990578821,0.0035871560812386,7.284128943005124,7.152893104486996
Salad/Cold/Side,nicoise_salad,coleslaw,79.16568553949217,-0.6672577366493124,0.0633398040954804,0.013196413963922,7.371257736649312,6.704
Salad/Cold/Side,nicoise_salad,guacamole,45.19613789986017,-0.44125773664931245,0.0633398040954804,0.0347126588909858,7.371257736649312,6.93
Salad/Cold/Side,nicoise_salad,kimchi,82.96597774721161,-0.19325773664931223,0.0633398040954804,0.0107893163244967,7.371257736649312,7.178
Salad/Cold/Side,nicoise_salad,papaya_salad,82.89656841211747,-0.17825773664931255,0.0633398040954804,0.0108332800613693,7.371257736649312,7.193
Salad/Cold/Side,nicoise_salad,raita,55.70017561138262,-0.5122577366493122,0.0633398040954804,0.0280594219823921,7.371257736649312,6.859
Salad/Cold/Side,nicoise_salad,tabbouleh,33.22074277398238,-0.015257736649312292,0.0633398040954804,0.0422978507033765,7.371257736649312,7.356
Salad/Cold/Side,nicoise_salad,fattoush,66.79960850296122,0.17598923710366243,0.0633398040954804,0.0210290629331569,7.371257736649312,7.547246973752975
Salad/Cold/Side,nicoise_salad,gado_gado,41.834838954749884,-0.08712879364418846,0.0633398040954804,0.0368416990578821,7.371257736649312,7.284128943005124
Salad/Cold/Side,nicoise_salad,rojak,95.49249155143231,-0.2863090318564092,0.0633398040954804,0.00285504702091,7.371257736649312,7.084948704792903
Salad/Cold/Side,nicoise_salad,som_tam,94.33664796968553,-0.2183646321623165,0.0633398040954804,0.0035871560812386,7.371257736649312,7.152893104486996
Salad/Cold/Side,nicoise_salad,tzatziki,48.12942195865625,-0.21687583896139984,0.0633398040954804,0.0328547225145804,7.371257736649312,7.154381897687912
Salad/Cold/Side,tzatziki,coleslaw,59.83404225049947,-0.4503818976879126,0.0328547225145804,0.013196413963922,7.154381897687912,6.704
Salad/Cold/Side,tzatziki,kimchi,67.16053127610932,0.023618102312087608,0.0328547225145804,0.0107893163244967,7.154381897687912,7.178
Salad/Cold/Side,tzatziki,papaya_salad,67.02671874169181,0.03861810231208729,0.0328547225145804,0.0108332800613693,7.154381897687912,7.193
Salad/Cold/Side,tzatziki,fattoush,35.99378925259668,0.39286507606506227,0.0328547225145804,0.0210290629331569,7.154381897687912,7.547246973752975
Salad/Cold/Side,tzatziki,rojak,91.31008633646815,-0.06943319289500938,0.0328547225145804,0.00285504702091,7.154381897687912,7.084948704792903
Salad/Cold/Side,tzatziki,som_tam,89.08176418276953,-0.0014887932009166605,0.0328547225145804,0.0035871560812386,7.154381897687912,7.152893104486996
Bread/Pastry,baklava,injera,52.074653250397084,-0.1924632267951969,0.28131109410514,0.1348193172949901,7.48,7.2875367732048035
Bread/Pastry,churro,focaccia,30.335244693116447,-0.03400117254257218,0.3234748223106578,0.2253479434420961,7.396,7.361998827457428
Bread/Pastry,churro,injera,58.32154220475535,-0.10846322679519638,0.3234748223106578,0.1348193172949901,7.396,7.2875367732048035
Bread/Pastry,churro,pretzel,35.96998704680583,-0.11586670756340034,0.3234748223106578,0.207120970625836,7.396,7.2801332924366
Bread/Pastry,churro,simit,35.514915561089026,0.4401134302048453,0.3234748223106578,0.2085930123056449,7.396,7.836113430204845
Bread/Pastry,churros_spanish,focaccia,30.335244693116447,0.03899882745742733,0.3234748223106578,0.2253479434420961,7.323,7.361998827457428
Bread/Pastry,churros_spanish,injera,58.32154220475535,-0.03546322679519687,0.3234748223106578,0.1348193172949901,7.323,7.2875367732048035
Bread/Pastry,churros_spanish,pretzel,35.96998704680583,-0.04286670756340083,0.3234748223106578,0.207120970625836,7.323,7.2801332924366
Bread/Pastry,churros_spanish,simit,35.514915561089026,0.5131134302048448,0.3234748223106578,0.2085930123056449,7.323,7.836113430204845
Bread/Pastry,croissant,injera,46.6858886387069,-0.011463226795196846,0.2528773599570321,0.1348193172949901,7.299,7.2875367732048035
Bread/Pastry,churros_mexican,injera,51.92083498139949,-0.25602241230010936,0.2804111037345016,0.1348193172949901,7.543559185504913,7.2875367732048035
Bread/Pastry,focaccia,injera,40.172821089165,-0.0744620542526242,0.2253479434420961,0.1348193172949901,7.361998827457428,7.2875367732048035
Bread/Pastry,pretzel,injera,34.90793477472584,0.007403480768203963,0.207120970625836,0.1348193172949901,7.2801332924366,7.2875367732048035
Bread/Pastry,simit,injera,35.367289726156535,-0.5485766570000417,0.2085930123056449,0.1348193172949901,7.836113430204845,7.2875367732048035
Dessert,brownie,gelato,82.22217734222195,0.20199999999999996,0.3645830754384144,0.0648149325917145,7.362,7.564
Dessert,brownie,ice_cream,77.01173485141584,-0.02400000000000002,0.3645830754384144,0.0838113240686453,7.362,7.338
Dessert,brownie,panna_cotta,78.90273658724304,0.20800000000000018,0.3645830754384144,0.0769170517835727,7.362,7.57
Dessert,brownie,tiramisu,70.40976636348803,0.0860000000000003,0.3645830754384144,0.1078809838214075,7.362,7.448
Dessert,brownie,halo_halo,91.17664443248417,0.04549206686019858,0.3645830754384144,0.0321684610849158,7.362,7.407492066860199
Dessert,cheesecake,gelato,84.42798088029929,0.29600000000000026,0.4162269009143125,0.0648149325917145,7.268,7.564
Dessert,cheesecake,ice_cream,79.86402995949095,0.07000000000000028,0.4162269009143125,0.0838113240686453,7.268,7.338
Dessert,cheesecake,panna_cotta,81.52040350717085,0.3020000000000005,0.4162269009143125,0.0769170517835727,7.268,7.57
Dessert,cheesecake,tiramisu,74.08120821013041,0.1800000000000006,0.4162269009143125,0.1078809838214075,7.268,7.448
Dessert,cheesecake,halo_halo,92.2714122959731,0.13949206686019888,0.4162269009143125,0.0321684610849158,7.268,7.407492066860199
Dessert,gelato,halo_halo,50.36875022681425,-0.15650793313980138,0.0648149325917145,0.0321684610849158,7.564,7.407492066860199
Dessert,ice_cream,halo_halo,61.61800157390622,0.0694920668601986,0.0838113240686453,0.0321684610849158,7.338,7.407492066860199
Dessert,panna_cotta,halo_halo,58.17772478405618,-0.1625079331398016,0.0769170517835727,0.0321684610849158,7.57,7.407492066860199
Dessert,tiramisu,gelato,39.919965228521704,0.11599999999999966,0.1078809838214075,0.0648149325917145,7.448,7.564
Dessert,tiramisu,halo_halo,70.18152787875076,-0.04050793313980172,0.1078809838214075,0.0321684610849158,7.448,7.407492066860199
Dessert,macarons,gelato,78.61526164660935,0.06747469615936286,0.3030896685319408,0.0648149325917145,7.496525303840637,7.564
Dessert,macarons,ice_cream,72.34768031698417,-0.15852530384063712,0.3030896685319408,0.0838113240686453,7.496525303840637,7.338
Dessert,macarons,panna_cotta,74.62234455033332,0.07347469615936308,0.3030896685319408,0.0769170517835727,7.496525303840637,7.57
Dessert,macarons,tiramisu,64.40624837397301,-0.0485253038406368,0.3030896685319408,0.1078809838214075,7.496525303840637,7.448
Dessert,macarons,halo_halo,89.38648709448645,-0.08903323698043852,0.3030896685319408,0.0321684610849158,7.496525303840637,7.407492066860199
Beverage,ca_phe_sua_da,thai_iced_tea,32.91156410440351,-0.21399999999999952,0.0363340634140795,0.0243759548418201,7.43,7.216
