dish_id,E_current,E_best_benchmark,E_reducible,E_reduction_pct,benchmark_dish,has_efficient_alternative
picanha,0.7671063086509742,0.00285504702091,0.7642512616300642,99.62781598994658,rojak,True
pide,0.4337136613633501,0.0210290629331569,0.41268459843019323,95.151394847224,fattoush,True
pierogi,0.1424313635192919,0.00285504702091,0.1395763164983819,97.99549274094866,rojak,True
piri_piri,0.2866743619176335,0.0035871560812386,0.2830872058363949,98.74870007305738,som_tam,True
plantain,0.256694606304495,0.00285504702091,0.253839559283585,98.88776509097222,rojak,True
plov,0.2947560645684604,0.00285504702091,0.2919010175475504,99.03138650426413,rojak,True
polenta,0.1501811407834025,0.0035871560812386,0.1465939847021639,97.61144704153489,som_tam,True
pot_roast,0.9118051850146176,0.00285504702091,0.9089501379937076,99.6868797120446,rojak,True
poutine,0.2927894152712246,0.00285504702091,0.2899343682503146,99.02488038433178,rojak,True
pretzel,0.207120970625836,0.00285504702091,0.20426592360492601,98.62155579307918,rojak,True
