from_dish,to_dish,meal_role,E_reduction_pct,H_change,cal_from,cal_to,protein_from,protein_to
bulgogi,satay,Full Main,64.46152636108533,-1.430699999999999,685.5000000000001,544.34,55.0,45.294
osso_buco,tempura,Heavy Main,64.44761268737432,-1.1627999999999998,828.7,749.3,67.1,36.7
birria,tiropita,Heavy Main,64.42839841764028,-0.1507000000000005,702.6,727.1,58.74399999999999,29.96
jokbal,dumplings,Full Main,64.42614431028117,3.333500000000001,624.4000000000001,599.2,69.455,36.57
sardines_grilled,chicken_salad,Light Main,64.42582761537963,-0.9196000000000002,311.29999999999995,361.25,40.11,30.71
hamburger,clam_chowder,Full Main,64.42359212779827,4.1016,649.15,595.75,51.365,28.985000000000003
keftedes,grilled_cheese,Full Main,64.4171424111453,2.8279000000000005,652.6500000000001,561.3499999999999,44.074,22.335
lahmacun,pierogi,Full Main,64.3372922434457,-0.4137999999999993,515.9499999999999,662.05,29.76,19.455
pot_roast,coxinha,Heavy Main,64.33142200149055,1.0983999999999998,719.0,883.4,67.39999999999999,34.31
asado,halloumi,Full Main,64.31718634556327,3.5396,625.0,692.9,65.0,37.5
picanha,halloumi,Full Main,64.31718634556327,1.3925,625.0,692.9,65.0,37.5
taco,gnocchi,Full Main,64.3126782306703,2.3515000000000006,528.6,601.2499999999999,36.815000000000005,21.075
polenta,coquito,Full Main,64.29408475919955,1.5591,423.8,451.53,14.13,9.283
ribs,ramen,Heavy Main,64.29113491723356,-6.552300000000001,814.0,784.5500000000001,83.08999999999999,45.43
massaman_curry,pasta_carbonara,Heavy Main,64.27327159160326,-4.779999999999999,1186.2,978.22,54.85,56.308
ghormeh_sabzi,dumplings,Full Main,64.27291930631146,0.28390000000000004,596.4,599.2,36.62,36.57
kofte,tom_kha,Full Main,64.25697022950521,0.5138999999999996,456.27,548.9,41.87199999999999,29.835000000000004
tamagoyaki,onigiri,Light Main,64.25153594367258,1.1578999999999997,237.8,257.4,15.385,10.29
bouillabaisse,nicoise_salad,Full Main,64.2469053667322,1.5539000000000005,420.0,421.4,41.46,27.16
picanha,sisig,Full Main,64.2468196370625,1.3459000000000003,625.0,570.0,65.0,60.02
asado,sisig,Full Main,64.2468196370625,3.4930000000000003,625.0,570.0,65.0,60.02
soup,labneh,Light Main,64.24637952290469,2.4090000000000003,224.2,250.6,13.89,20.0
suya,lagman,Heavy Main,64.2391253569569,-2.6243999999999996,794.7,958.75,61.16,41.05
picanha,samgyeopsal,Full Main,64.2077497168054,-2.5441000000000003,625.0,568.5,65.0,56.93000000000001
asado,samgyeopsal,Full Main,64.2077497168054,-0.39700000000000024,625.0,568.5,65.0,56.93000000000001
anticucho,chicken_sandwich,Full Main,64.19393218791318,-4.1518999999999995,534.6,569.9,53.454,43.75000000000001
osso_buco,biryani,Heavy Main,64.18205161676359,-0.7765000000000004,828.7,706.7400000000001,67.1,45.902
gyudon,dim_sum_items,Full Main,64.18037380987938,-1.5539000000000005,557.3000000000001,438.6,32.725,36.2
koobideh,chicken_sandwich,Full Main,64.15302355748085,-6.442500000000001,523.53,569.9,52.752,43.75000000000001
sfeeha,caprese,Full Main,64.15178617463924,-3.4884000000000004,605.3,455.35,30.01,23.640000000000004
suya,tikka_masala,Heavy Main,64.13128925818368,-2.0571,794.7,723.7900000000001,61.16,57.232000000000006
bun_cha,hummus,Heavy Main,64.1274606679678,2.1399999999999997,896.3000000000001,849.2000000000002,39.245,35.415
birria,paneer_tikka,Heavy Main,64.1077640947094,1.169299999999999,702.6,773.09,58.74399999999999,43.622
tortilla_espanola,muhammara,Full Main,64.0984269612691,3.6651,578.2,605.8000000000001,17.040000000000003,11.375000000000002
ackee_saltfish,fresh_spring_roll,Light Main,64.09612412659142,-0.5508000000000006,299.04999999999995,315.3,25.31,19.890000000000004
arepa,onigiri,Light Main,64.08473507849037,-2.4536,295.8,257.4,11.43,10.29
meatloaf,satay_indonesian,Full Main,64.07413063502173,2.1266000000000007,681.1,632.3000000000001,59.97,60.275000000000006
tagine,jjajangmyeon,Heavy Main,64.05282637570193,3.6515999999999997,868.05,1011.0,55.904,49.68
caprese,causa,Full Main,64.04794887913044,0.3606000000000007,455.35,440.0,23.640000000000004,19.21
beef_tartare,eggs_benedict,Full Main,64.04346905121294,1.5788000000000002,593.3,663.25,51.155,33.035000000000004
moussaka,tom_kha,Full Main,64.03209255345168,-2.5341000000000005,669.8000000000001,548.9,42.78,29.835000000000004
taco,budae_jjigae,Full Main,64.02763605719602,1.6290000000000004,528.6,452.55,36.815000000000005,23.87
suya,vindaloo,Heavy Main,64.00661991423682,-0.9778000000000002,794.7,718.89,61.16,58.352
samgyeopsal,cobb_salad,Full Main,63.998741890338984,-1.7538,568.5,524.8,56.93000000000001,43.43
oxtail_stew,biryani,Heavy Main,63.988752952691996,1.2760999999999996,804.35,706.7400000000001,74.98999999999998,45.902
anticucho,fajita,Full Main,63.971591359295154,-5.1642,534.6,595.3000000000001,53.454,41.99
risotto,gelato,Full Main,63.97043538765672,0.5167000000000002,502.4,520.6,15.500000000000002,8.73
taco,fish_tacos,Full Main,63.9691124734665,-0.24160000000000004,528.6,442.2000000000001,36.815000000000005,30.31
sisig,cobb_salad,Full Main,63.95940087873605,-5.643800000000001,570.0,524.8,60.02,43.43
biltong,pozole,Full Main,63.956112962094814,0.004100000000000215,510.02,405.4,52.375,37.2
spanakopita,cobb_salad,Full Main,63.94179360504607,-1.9382000000000001,652.5999999999999,524.8,28.53,43.43
koobideh,fajita,Full Main,63.9304287032369,-7.4548000000000005,523.53,595.3000000000001,52.752,41.99
lomo_saltado,mafe,Heavy Main,63.9209117512887,-2.0042,712.3000000000001,802.3000000000001,44.23,53.45
bulgogi,raclette,Full Main,63.91476115096882,-3.521399999999999,685.5000000000001,568.5999999999999,55.0,32.22
aji_de_gallina,club_sandwich,Full Main,63.89609713341498,-2.2497999999999996,619.4,592.1999999999999,49.900000000000006,37.540000000000006
halloumi,cobb_salad,Full Main,63.888328615289595,-5.6904,692.9,524.8,37.5,43.43
kofte,sinigang,Full Main,63.85823429335532,2.7641,456.27,400.7,41.87199999999999,43.18999999999999
taco,dal,Full Main,63.846612599346955,1.3890000000000002,528.6,486.74,36.815000000000005,27.102
lomo_saltado,hu_tieu,Heavy Main,63.83883091009444,-4.9149,712.3000000000001,743.7500000000001,44.23,31.87
ribs,roti_caribbean,Heavy Main,63.83419646805126,-6.311400000000001,814.0,870.0,83.08999999999999,43.31
lomo_saltado,laksa,Heavy Main,63.81806524455338,-1.5606,712.3000000000001,872.5500000000001,44.23,23.58
kofte,grilled_cheese,Full Main,63.8101262173836,2.5423999999999998,456.27,561.3499999999999,41.87199999999999,22.335
chili,tonkotsu_ramen,Heavy Main,63.80990489945801,5.7623,732.6,769.9000000000001,59.77,44.855
rendang,pizza_margherita,Heavy Main,63.80143724140728,-6.102699999999999,820.56,856.09,57.497,32.796
kare_kare,dan_dan_noodles,Heavy Main,63.7897441146713,5.0512,772.35,918.75,52.84,42.065
kimchi_jjigae,sashimi,Light Main,63.76619180293673,2.2491000000000003,367.25,317.3,31.28,31.73
lomo_saltado,ravioli,Heavy Main,63.7589541046457,-0.9685000000000006,712.3000000000001,719.5,44.23,31.24
rendang,plov,Heavy Main,63.74464727004864,-4.998399999999999,820.56,790.1000000000001,57.497,32.534
pav_bhaji,tabbouleh,Full Main,63.73455316387941,2.6708000000000007,405.6,426.1,8.56,7.3
pulled_pork,dim_sum,Full Main,63.72746536368283,-4.344499999999999,548.1,415.9,55.45,33.730000000000004
hamburger,lobster_roll,Full Main,63.70635957327999,4.9791,649.15,556.75,51.365,42.03999999999999
beef_bourguignon,chole_bhature,Heavy Main,63.69102732720272,-0.6494,843.3499999999998,1006.6,66.185,33.57
sancocho,nicoise_salad,Full Main,63.68713216472229,-2.3521,415.75000000000006,421.4,40.46,27.16
meatloaf,banh_mi,Full Main,63.668867401360764,2.8139000000000003,681.1,587.05,59.97,32.015
anticucho,mole,Full Main,63.646619416449404,-0.9474999999999998,534.6,673.8,53.454,58.08
lomo_saltado,chow_mein,Heavy Main,63.62875959285825,-6.7129,712.3000000000001,856.5500000000001,44.23,41.04500000000001
lomo_saltado,ramen,Heavy Main,63.62296854298302,-5.7006,712.3000000000001,784.5500000000001,44.23,45.43
asado,tandoori_chicken,Full Main,63.622101839605385,-0.45980000000000043,625.0,519.3899999999999,65.0,68.57200000000002
picanha,tandoori_chicken,Full Main,63.622101839605385,-2.6069000000000004,625.0,519.3899999999999,65.0,68.57200000000002
koobideh,mole,Full Main,63.6050854781498,-3.2381,523.53,673.8,52.752,58.08
bibimbap,gnocchi,Full Main,63.60283612741372,3.4723000000000006,676.3,601.2499999999999,36.14,21.075
croquetas,couscous,Heavy Main,63.591301720974954,1.6067999999999998,730.6,787.6,23.68,24.05
falafel,couscous,Heavy Main,63.58874617428668,1.5819,1011.7,787.6,34.95899999999999,24.05
moussaka,grilled_cheese,Full Main,63.582437217174004,-0.5056000000000003,669.8000000000001,561.3499999999999,42.78,22.335
pot_roast,tempura,Heavy Main,63.582209998663195,4.1867,719.0,749.3,67.39999999999999,36.7
lahmacun,dim_sum_items,Full Main,63.57922037121395,-4.3198,515.9499999999999,438.6,29.76,36.2
pastelitos,couscous,Heavy Main,63.56194160408587,-0.36819999999999986,782.2,787.6,29.38,24.05
suya,pad_thai,Heavy Main,63.54367840910232,-2.4032,794.7,996.05,61.16,37.61500000000001
rendang,chole_bhature,Heavy Main,63.541816344291725,-0.3166999999999991,820.56,1006.6,57.497,33.57
anticucho,donburi,Full Main,63.535597631426825,-5.1235,534.6,568.8000000000001,53.454,41.505
suya,pad_see_ew,Heavy Main,63.529722849641615,-1.6261,794.7,937.45,61.16,37.475
steak,paneer_tikka,Heavy Main,63.52950260183452,3.3131999999999993,745.02,773.09,65.663,43.622
beef_tartare,ful_medames,Full Main,63.52436526169074,0.0,593.3,671.1,51.155,33.484
keftedes,mujaddara,Full Main,63.49952036063321,-0.6376,652.6500000000001,682.8,44.074,28.76
gambas_al_ajillo,cobb_salad,Full Main,63.49609710971564,-4.1258,588.0500000000001,524.8,49.760000000000005,43.43
koobideh,donburi,Full Main,63.493936850124044,-7.4141,523.53,568.8000000000001,52.752,41.505
churrasco,paneer_tikka,Heavy Main,63.48739998232937,5.940099999999999,720.85,773.09,65.32,43.622
anticucho,satay,Full Main,63.48531387036805,1.1432000000000002,534.6,544.34,53.454,45.294
jerk_chicken,cobb_salad,Full Main,63.4527808110534,-0.8647999999999998,617.1,524.8,63.1,43.43
mofongo,caprese,Full Main,63.44619640917284,-3.1265,514.9,455.35,19.22,23.640000000000004
koobideh,satay,Full Main,63.443595639590264,-1.1474000000000002,523.53,544.34,52.752,45.294
pho,udon,Heavy Main,63.42913398551728,-2.6430000000000007,830.05,793.9,33.29,25.68
lomo_saltado,mee_goreng,Heavy Main,63.41385870113287,-4.0501000000000005,712.3000000000001,875.5500000000001,44.23,41.155
green_curry,hummus,Heavy Main,63.392347291393705,2.9981,854.75,849.2000000000002,46.04999999999999,35.415
grilled_cheese,muhammara,Full Main,63.38440058741137,-0.5674000000000001,561.3499999999999,605.8000000000001,22.335,11.375000000000002
keftedes,banh_xeo,Full Main,63.35579009873855,0.5534000000000008,652.6500000000001,521.94,44.074,27.588
red_curry,hummus,Heavy Main,63.35533618535282,0.5516999999999994,850.05,849.2000000000002,45.84999999999999,35.415
lomo_saltado,lo_mein,Heavy Main,63.338628897476724,-5.3613,712.3000000000001,847.2500000000001,44.23,40.11500000000001
pho,egusi_soup,Heavy Main,63.3252029013051,0.17099999999999937,830.05,751.4000000000001,33.29,39.06999999999999
pot_roast,biryani,Heavy Main,63.31018474148456,4.5729999999999995,719.0,706.7400000000001,67.39999999999999,45.902
al_pastor,cobb_salad,Full Main,63.30974316411434,-5.1846,657.6,524.8,59.57,43.43
suya,kung_pao_chicken,Heavy Main,63.2901942865248,-3.8849,794.7,751.6500000000002,61.16,58.24500000000001
keftedes,okonomiyaki,Full Main,63.27421173828672,-0.36709999999999976,652.6500000000001,640.1999999999999,44.074,32.66
tagine,pasta_carbonara,Heavy Main,63.25190382143281,0.19159999999999977,868.05,978.22,55.904,56.308
kare_kare,chana_masala,Heavy Main,63.24308993395131,1.8907999999999996,772.35,941.89,52.84,44.892
gyudon,gnocchi,Full Main,63.21835225149217,3.7350000000000003,557.3000000000001,601.2499999999999,32.725,21.075
pulled_pork,fish_tacos,Full Main,63.19568361729947,-2.1217999999999995,548.1,442.2000000000001,55.45,30.31
takoyaki,onigiri,Light Main,63.187383147226896,-0.2782,330.8,257.4,20.140000000000004,10.29
kitfo,mafe,Heavy Main,63.176285662412354,-0.4436,743.3000000000001,802.3000000000001,53.470000000000006,53.45
kimchi_jjigae,sushi,Light Main,63.16853523037891,1.1229000000000005,367.25,304.15000000000003,31.28,20.05
lomo_saltado,roti_caribbean,Heavy Main,63.15748009070937,-5.4597,712.3000000000001,870.0,44.23,43.31
poutine,tiramisu,Full Main,63.15406971885501,5.736000000000001,503.35,625.85,19.135,10.765
macarons,couscous,Heavy Main,63.144472019710186,-0.7050000000000001,780.1999999999999,787.6,17.939999999999998,24.05
kitfo,hu_tieu,Heavy Main,63.09251077797262,-3.3543000000000003,743.3000000000001,743.7500000000001,53.470000000000006,31.87
beef_bourguignon,mac_and_cheese,Heavy Main,63.08040170142035,-2.8872,843.3499999999998,934.2,66.185,37.48
ribs,jjajangmyeon,Heavy Main,63.076758487779486,-1.1465000000000005,814.0,1011.0,83.08999999999999,49.68
wonton_soup,nicoise_salad,Full Main,63.072820702571555,0.0138000000000007,408.72,421.4,33.800000000000004,27.16
biltong,tom_kha,Full Main,63.06533093870722,1.1056,510.02,548.9,52.375,29.835000000000004
kitfo,ravioli,Heavy Main,63.01098541774826,0.5920999999999994,743.3000000000001,719.5,53.470000000000006,31.24
tteokbokki,onigiri,Light Main,63.00119700513552,0.8475999999999999,320.3,257.4,12.544999999999998,10.29
keftedes,clam_chowder,Full Main,62.98608477977376,3.3259000000000007,652.6500000000001,595.75,44.074,28.985000000000003
fesenjan,hummus,Heavy Main,62.94733142496752,0.7496999999999998,1036.5,849.2000000000002,60.290000000000006,35.415
birria,pizza_margherita,Heavy Main,62.93951064612441,-5.010300000000001,702.6,856.09,58.74399999999999,32.796
mac_and_cheese,couscous,Heavy Main,62.936611581417004,0.4489000000000001,934.2,787.6,37.48,24.05
shashlik,dal,Full Main,62.9337344964392,0.5711000000000004,613.3299999999999,486.74,51.352,27.102
rendang,mac_and_cheese,Heavy Main,62.92868136494998,-2.554499999999999,820.56,934.2,57.497,37.48
gyudon,budae_jjigae,Full Main,62.92456946538212,3.0125,557.3000000000001,452.55,32.725,23.87
anticucho,raclette,Full Main,62.923529471947944,-0.9474999999999998,534.6,568.5999999999999,53.454,32.22
taco,dumplings,Full Main,62.91264782424603,1.3966000000000003,528.6,599.2,36.815000000000005,36.57
paella,hummus,Heavy Main,62.889551233716546,-0.5388000000000011,708.15,849.2000000000002,47.42,35.415
bulgogi,arroz_con_pollo,Full Main,62.88224430821734,-1.4774999999999991,685.5000000000001,674.5500000000001,55.0,42.56
birria,plov,Heavy Main,62.881368444651386,-3.9060000000000006,702.6,790.1000000000001,58.74399999999999,32.534
koobideh,raclette,Full Main,62.881169399389094,-3.2381,523.53,568.5999999999999,52.752,32.22
kitfo,chow_mein,Heavy Main,62.878103858288284,-5.1523,743.3000000000001,856.5500000000001,53.470000000000006,41.04500000000001
kitfo,ramen,Heavy Main,62.87219328857403,-4.140000000000001,743.3000000000001,784.5500000000001,53.470000000000006,45.43
tagine,palak_paneer,Heavy Main,62.87170321724781,3.6789,868.05,726.0400000000001,55.904,32.862
gyudon,fish_tacos,Full Main,62.86425129817322,1.1418999999999997,557.3000000000001,442.2000000000001,32.725,30.31
paneer_butter,hummus,Heavy Main,62.85337930027034,-0.7813000000000008,983.85,849.2000000000002,39.690000000000005,35.415
bacalhau,cobb_salad,Full Main,62.820122565131406,-3.9458,457.3,524.8,41.510000000000005,43.43
crepe,nicoise_salad,Full Main,62.815309938817045,-3.1726,497.15,421.4,15.735,27.16
focaccia,ice_cream,Full Main,62.80803685693236,2.5444000000000004,613.6,699.1999999999999,12.0,8.94
lahmacun,dim_sum,Full Main,62.78658537685951,-3.8466999999999993,515.9499999999999,415.9,29.76,33.730000000000004
chilaquiles,nicoise_salad,Full Main,62.77944015143466,1.5539000000000005,490.8,421.4,22.8,27.16
gyudon,dal,Full Main,62.737995053778505,2.7725,557.3000000000001,486.74,32.725,27.102
kofte,banh_xeo,Full Main,62.73066805051284,0.2679,456.27,521.94,41.87199999999999,27.588
kimchi_jjigae,prosciutto,Light Main,62.718026124962776,4.496700000000001,367.25,353.70000000000005,31.28,29.54
pasta_bolognese,udon,Heavy Main,62.685116101057844,-1.4221000000000004,829.4000000000001,793.9,43.255,25.68
lobster_roll,club_sandwich,Full Main,62.68137186723324,-4.037999999999999,556.75,592.1999999999999,42.03999999999999,37.540000000000006
kitfo,mee_goreng,Heavy Main,62.658767687894034,-2.4895000000000005,743.3000000000001,875.5500000000001,53.470000000000006,41.155
gyro,dal,Full Main,62.657553179634675,1.4374000000000002,637.1,486.74,47.26,27.102
biltong,sinigang,Full Main,62.65330151817113,3.3558000000000003,510.02,400.7,52.375,43.18999999999999
moussaka,mujaddara,Full Main,62.64328952359761,-3.9711000000000007,669.8000000000001,682.8,42.78,28.76
stroganoff,fondue,Heavy Main,62.631106667786476,-2.6714,1126.25,858.0,63.17499999999999,44.75
picanha,piri_piri,Full Main,62.62912210671604,-1.6265,625.0,650.85,65.0,62.355
asado,piri_piri,Full Main,62.62912210671604,0.5206,625.0,650.85,65.0,62.355
rice_and_peas,muhammara,Full Main,62.62783959470784,-0.49429999999999996,595.0500000000001,605.8000000000001,19.94,11.375000000000002
lahmacun,gnocchi,Full Main,62.601053402351916,0.969100000000001,515.9499999999999,601.2499999999999,29.76,21.075
suya,butter_chicken,Heavy Main,62.5850691290413,0.8434000000000008,794.7,807.2900000000001,61.16,52.602
kitfo,lo_mein,Heavy Main,62.58198523761674,-3.8007000000000004,743.3000000000001,847.2500000000001,53.470000000000006,40.11500000000001
pasta_bolognese,egusi_soup,Heavy Main,62.579070585500915,1.3918999999999997,829.4000000000001,751.4000000000001,43.255,39.06999999999999
fufu,guacamole,Light Main,62.56102911965248,4.393199999999999,215.0,266.00999999999993,4.0,4.025
bulgogi,bossam,Full Main,62.5511213993845,-3.789299999999999,685.5000000000001,631.9,55.0,69.2
bulgogi,korma,Full Main,62.50257644007205,-0.33150000000000013,685.5000000000001,658.94,55.0,59.84200000000001
buffalo_wings,egusi_soup,Heavy Main,62.498216462762926,5.1205,877.2,751.4000000000001,62.02,39.06999999999999
moussaka,banh_xeo,Full Main,62.496187627037735,-2.7801,669.8000000000001,521.94,42.78,27.588
hamburger,aji_de_gallina,Full Main,62.48525053720246,3.1909,649.15,619.4,51.365,49.900000000000006
osso_buco,karaage,Heavy Main,62.44113919940909,-4.5825000000000005,828.7,812.2,67.1,52.00500000000001
chili,mafe,Heavy Main,62.427587900363946,2.9107000000000003,732.6,802.3000000000001,59.77,53.45
beef_bourguignon,falafel,Heavy Main,62.41916253287643,-4.0202,843.3499999999998,1011.7,66.185,34.95899999999999
moussaka,okonomiyaki,Full Main,62.4126955956275,-3.7006000000000006,669.8000000000001,640.1999999999999,42.78,32.66
kitfo,roti_caribbean,Heavy Main,62.397097751907225,-3.8991000000000002,743.3000000000001,870.0,53.470000000000006,43.31
